,CommNet: mean,CommNet: max,CommNet: min,CommNet: values,CommNet vs TarMAC+CAVE: t_stat,CommNet vs TarMAC+CAVE: t_p_value,CommNet vs TarMAC+CAVE: wilcoxon_stat,CommNet vs TarMAC+CAVE: wilcoxon_p_value,CommNet vs TarMAC: t_stat,CommNet vs TarMAC: t_p_value,CommNet vs TarMAC: wilcoxon_stat,CommNet vs TarMAC: wilcoxon_p_value,TarMAC+CAVE: mean,TarMAC+CAVE: max,TarMAC+CAVE: min,TarMAC+CAVE: values,TarMAC+CAVE vs CommNet: t_stat,TarMAC+CAVE vs CommNet: t_p_value,TarMAC+CAVE vs CommNet: wilcoxon_stat,TarMAC+CAVE vs CommNet: wilcoxon_p_value,TarMAC+CAVE vs TarMAC: t_stat,TarMAC+CAVE vs TarMAC: t_p_value,TarMAC+CAVE vs TarMAC: wilcoxon_stat,TarMAC+CAVE vs TarMAC: wilcoxon_p_value,TarMAC: mean,TarMAC: max,TarMAC: min,TarMAC: values,TarMAC vs CommNet: t_stat,TarMAC vs CommNet: t_p_value,TarMAC vs CommNet: wilcoxon_stat,TarMAC vs CommNet: wilcoxon_p_value,TarMAC vs TarMAC+CAVE: t_stat,TarMAC vs TarMAC+CAVE: t_p_value,TarMAC vs TarMAC+CAVE: wilcoxon_stat,TarMAC vs TarMAC+CAVE: wilcoxon_p_value
251,40.582,51.75763721673176,29.406362783268243,"[0.9055, 0.2863, 0.2853, 0.2805, 0.2715]",-0.3940164579249759,0.6480684046156693,10.0,0.3125,-0.36707773283303885,0.6384594175528311,7.0,0.59375,47.394,58.081477756702,36.706522243298,"[0.7702, 0.2833, 0.2765, 0.2767, 0.763]",0.3940164579249759,0.35193159538433066,5.0,0.78125,0.0331374853657299,0.4871884046080826,10.0,0.3125,46.84199999999999,57.22302052786718,36.460979472132806,"[0.7668, 0.2792, 0.7382, 0.2787, 0.2792]",0.36707773283303885,0.3615405824471689,8.0,0.5,-0.0331374853657299,0.5128115953919175,5.0,0.78125
252,41.726,53.14709367792769,30.304906322072306,"[0.928, 0.2895, 0.2865, 0.288, 0.2943]",-0.36342104297757283,0.6371467957293442,7.0,0.59375,-0.3419172214447961,0.6293891310542874,7.0,0.59375,48.038,58.568169001492805,37.50783099850719,"[0.7685, 0.2918, 0.2863, 0.2863, 0.769]",0.36342104297757283,0.3628532042706558,8.0,0.5,0.02741214378635754,0.4894012440974713,7.0,0.59375,47.587999999999994,57.82058223519361,37.355417764806376,"[0.7698, 0.2903, 0.742, 0.2903, 0.287]",0.3419172214447961,0.3706108689457126,8.0,0.5,-0.02741214378635754,0.5105987559025287,8.0,0.5
253,40.952,52.56874425990346,29.335255740096535,"[0.929, 0.2812, 0.2845, 0.2772, 0.2757]",-0.3722315812170429,0.6403061550446556,9.0,0.40625,-0.32914851884739216,0.6247524631596408,8.0,0.5,47.55400000000001,58.357308974568866,36.75069102543115,"[0.7718, 0.2792, 0.278, 0.2777, 0.771]",0.3722315812170429,0.35969384495534446,6.0,0.6875,0.05056364461266368,0.4804564564257484,10.0,0.3125,46.704,57.16166536087286,36.24633463912714,"[0.7732, 0.276, 0.7328, 0.274, 0.2792]",0.32914851884739216,0.3752475368403592,7.0,0.59375,-0.05056364461266368,0.5195435435742516,5.0,0.78125
254,41.730000000000004,53.14758258126474,30.312417418735265,"[0.9277, 0.282, 0.3033, 0.285, 0.2885]",-0.36109319880667806,0.6363101749047912,8.0,0.5,-0.2933399691455799,0.6116360713538693,10.0,0.3125,48.046,58.741610538908006,37.35038946109199,"[0.7775, 0.2863, 0.2863, 0.283, 0.7692]",0.36109319880667806,0.36368982509520875,7.0,0.59375,0.08094174565671504,0.4687383039292634,10.0,0.3125,46.71799999999999,56.76548700919786,36.670512990802116,"[0.7478, 0.2807, 0.7368, 0.2843, 0.2863]",0.2933399691455799,0.3883639286461307,5.0,0.78125,-0.08094174565671504,0.5312616960707366,5.0,0.78125
255,40.948,52.71558986368917,29.180410136310833,"[0.9355, 0.2682, 0.2915, 0.2802, 0.272]",-0.3408170490300323,0.6289904995790967,9.0,0.40625,-0.32619236246923866,0.6236758844201737,6.0,0.6875,47.042,57.872299866578025,36.21170013342198,"[0.768, 0.2702, 0.2702, 0.2777, 0.766]",0.3408170490300323,0.3710095004209033,6.0,0.6875,0.01964683179566028,0.49240313919559686,5.0,0.78125,46.71,57.252737405436974,36.16726259456303,"[0.7728, 0.273, 0.7382, 0.279, 0.2725]",0.32619236246923866,0.37632411557982626,9.0,0.40625,-0.01964683179566028,0.5075968608044031,10.0,0.3125
256,42.209999999999994,53.74089241993003,30.67910758006996,"[0.9375, 0.2935, 0.3085, 0.287, 0.284]",-0.3329227671657684,0.6261252860183524,10.0,0.3125,-0.29292967981622275,0.611484860205209,9.0,0.40625,48.05,58.68977781722907,37.41022218277092,"[0.7675, 0.2895, 0.2825, 0.2868, 0.7762]",0.3329227671657684,0.37387471398164757,5.0,0.78125,0.047148427929763655,0.4817753449390594,8.0,0.5,47.27,57.55324034533862,36.986759654661384,"[0.7682, 0.2855, 0.74, 0.2873, 0.2825]",0.29292967981622275,0.388515139794791,6.0,0.6875,-0.047148427929763655,0.5182246550609407,7.0,0.59375
257,41.562,53.20395564327574,29.920044356724254,"[0.9357, 0.2787, 0.3088, 0.2802, 0.2747]",-0.33901113462508886,0.6283357935561631,5.0,0.5,-0.3044457918314317,0.615721319119116,7.0,0.59375,47.592,58.43485549105954,36.74914450894046,"[0.7715, 0.2797, 0.274, 0.2802, 0.7742]",0.33901113462508886,0.3716642064438369,5.0,0.5,0.04085813457728725,0.48420514315547736,7.0,0.59375,46.902,57.418086116041465,36.38591388395854,"[0.776, 0.282, 0.7372, 0.2772, 0.2727]",0.3044457918314317,0.38427868088088396,8.0,0.5,-0.04085813457728725,0.5157948568445226,8.0,0.5
258,40.964,52.74948924737535,29.178510752624646,"[0.9345, 0.2615, 0.325, 0.2627, 0.2645]",-0.31711926560492787,0.6203644639572239,7.0,0.59375,-0.28375661110278716,0.6080989122720144,5.0,0.78125,46.708,57.824140121463024,35.59185987853697,"[0.7702, 0.2657, 0.2612, 0.2655, 0.7728]",0.31711926560492787,0.37963553604277617,8.0,0.5,0.04089730774677676,0.48419000915929855,8.0,0.5,46.004000000000005,56.656917572195894,35.351082427804116,"[0.768, 0.266, 0.735, 0.267, 0.2642]",0.28375661110278716,0.3919010877279856,10.0,0.3125,-0.04089730774677676,0.5158099908407014,7.0,0.59375
259,41.75,53.14342933448924,30.35657066551076,"[0.9253, 0.2757, 0.331, 0.275, 0.2805]",-0.3195754143694355,0.621261945441761,7.0,0.59375,-0.2913162318218089,0.6108900318591883,7.0,0.59375,47.318,57.95011113561178,36.68588886438822,"[0.7642, 0.2805, 0.2792, 0.2775, 0.7645]",0.3195754143694355,0.378738054558239,8.0,0.5,0.031247416869640075,0.48791886620441416,8.0,0.5,46.796,57.2942861839445,36.2977138160555,"[0.7725, 0.2785, 0.7378, 0.2755, 0.2755]",0.2913162318218089,0.38910996814081167,8.0,0.5,-0.031247416869640075,0.5120811337955858,7.0,0.59375
260,42.986000000000004,54.35257154994416,31.619428450055846,"[0.9357, 0.2853, 0.352, 0.288, 0.2883]",-0.2786050518863788,0.6061930485698157,9.0,0.40625,-0.2563093423111447,0.5979100410611273,6.0,0.6875,47.816,58.363075651572814,37.26892434842719,"[0.767, 0.2855, 0.2838, 0.2875, 0.767]",0.2786050518863788,0.39380695143018435,6.0,0.6875,0.028358498593956012,0.48903544965911716,5.0,0.78125,47.352,57.49742316515186,37.206576834848136,"[0.769, 0.2898, 0.733, 0.2913, 0.2845]",0.2563093423111447,0.40208995893887267,9.0,0.40625,-0.028358498593956012,0.5109645503408828,10.0,0.3125
261,42.693999999999996,54.19046505670329,31.1975349432967,"[0.9375, 0.2772, 0.3575, 0.276, 0.2865]",-0.26772105675700225,0.6021564528239477,8.0,0.5,-0.22852796050582716,0.587515415209533,10.0,0.3125,47.424,58.2659450653469,36.5820549346531,"[0.7708, 0.2795, 0.2737, 0.2757, 0.7715]",0.26772105675700225,0.3978435471760523,7.0,0.59375,0.044565783571147544,0.48277287019045223,9.0,0.40625,46.67199999999999,57.171328130885314,36.172671869114666,"[0.7735, 0.2757, 0.7342, 0.2735, 0.2767]",0.22852796050582716,0.41248458479046696,5.0,0.78125,-0.044565783571147544,0.5172271298095478,6.0,0.6875
262,44.566,55.508217179347156,33.62378282065285,"[0.9307, 0.287, 0.352, 0.2903, 0.3683]",-0.20563269514556,0.5788929652785997,10.0,0.3125,-0.17234095870659066,0.5662751988030778,10.0,0.3125,48.08,58.751805095671486,37.40819490432851,"[0.7682, 0.2802, 0.292, 0.2858, 0.7778]",0.20563269514556,0.42110703472140043,5.0,0.78125,0.038000047275778624,0.4853093963051071,5.0,0.78125,47.452000000000005,57.679772152331125,37.224227847668885,"[0.7692, 0.2828, 0.7395, 0.2873, 0.2938]",0.17234095870659066,0.43372480119692225,5.0,0.78125,-0.038000047275778624,0.5146906036948928,10.0,0.3125
263,44.508,55.65677478470168,33.35922521529832,"[0.9375, 0.281, 0.353, 0.2772, 0.3767]",-0.15007484861028597,0.5577898560446051,9.0,0.40625,-0.1222610445364647,0.5471461266139155,9.0,0.40625,47.088,57.6776554807038,36.498344519296204,"[0.7652, 0.2725, 0.2797, 0.2805, 0.7565]",0.15007484861028597,0.44221014395539493,6.0,0.6875,0.03126029620379903,0.4879138885140906,9.0,0.40625,46.57400000000001,56.779195382745016,36.36880461725501,"[0.759, 0.2762, 0.731, 0.2802, 0.2823]",0.1222610445364647,0.45285387338608446,6.0,0.6875,-0.03126029620379903,0.5120861114859093,6.0,0.6875
264,45.391999999999996,56.404313980267716,34.379686019732276,"[0.9345, 0.2765, 0.3693, 0.275, 0.4143]",-0.10841805533341684,0.5418329778236591,10.0,0.3125,-0.07482112016839905,0.5289029187929025,9.0,0.40625,47.264,58.091486725921214,36.43651327407879,"[0.7665, 0.2732, 0.2777, 0.274, 0.7718]",0.10841805533341684,0.45816702217634087,5.0,0.78125,0.03542977013234427,0.48630256636826413,9.0,0.40625,46.666,57.18605193903528,36.14594806096471,"[0.766, 0.2777, 0.7432, 0.2687, 0.2777]",0.07482112016839905,0.4710970812070975,6.0,0.6875,-0.03542977013234427,0.5136974336317359,6.0,0.6875
265,47.266000000000005,58.215195623423675,36.316804376576336,"[0.9403, 0.2835, 0.401, 0.2725, 0.466]",0.007825343400328847,0.4969739821123468,10.0,0.3125,0.03193457644206277,0.48765329139466185,9.0,0.40625,47.132000000000005,57.84162572642014,36.42237427357987,"[0.763, 0.2792, 0.276, 0.2722, 0.7662]",-0.007825343400328847,0.5030260178876533,5.0,0.78125,0.024259408099460252,0.49061994569098877,4.0,0.6424996726559553,46.728,57.08032897468004,36.37567102531996,"[0.763, 0.2825, 0.7382, 0.2727, 0.28]",-0.03193457644206277,0.5123467086053382,6.0,0.6875,-0.024259408099460252,0.5093800543090112,6.0,0.35750032734404463
266,49.05199999999999,60.056534847052816,38.04746515294717,"[0.9397, 0.276, 0.408, 0.2792, 0.5497]",0.09908068553320695,0.4617559781008581,8.5,0.5,0.13335205657361587,0.4486042004677135,6.0,0.35750032734404463,47.354,58.024363292784365,36.68363670721563,"[0.7655, 0.2752, 0.281, 0.28, 0.766]",-0.09908068553320695,0.538244021899142,6.5,0.6875,0.03413995712543382,0.4868009964263922,9.0,0.40625,46.782000000000004,57.30414822172735,36.259851778272655,"[0.7665, 0.2722, 0.7452, 0.2792, 0.276]",-0.13335205657361587,0.5513957995322865,4.0,0.6424996726559553,-0.03413995712543382,0.5131990035736078,6.0,0.6875
267,50.794,62.10547827651187,39.48252172348813,"[0.9413, 0.2787, 0.413, 0.2737, 0.633]",0.19144507477930217,0.42647331122638094,11.0,0.21875,0.21545480879995835,0.41740213032897167,8.0,0.5,47.44199999999999,58.272549164285245,36.61145083571474,"[0.7755, 0.2767, 0.2792, 0.2742, 0.7665]",-0.19144507477930217,0.573526688773619,4.0,0.84375,0.02191238776429434,0.49152726388664814,6.5,0.6875,47.07199999999999,57.59783921594852,36.54616078405146,"[0.7735, 0.2807, 0.744, 0.2762, 0.2792]",-0.21545480879995835,0.5825978696710283,7.0,0.59375,-0.02191238776429434,0.5084727361133519,8.5,0.5
268,52.580000000000005,63.61857200909611,41.5414279909039,"[0.9387, 0.2888, 0.449, 0.293, 0.6595]",0.22377758560350372,0.41426961692675324,10.0,0.3125,0.27880646114978047,0.39373238071561556,9.0,0.40625,48.751999999999995,59.346787926145566,38.157212073854424,"[0.7748, 0.2923, 0.298, 0.292, 0.7805]",-0.22377758560350372,0.5857303830732468,5.0,0.78125,0.05108204311619422,0.4802562832336509,5.0,0.5,47.916,58.0166319010248,37.81536809897519,"[0.7738, 0.295, 0.737, 0.292, 0.298]",-0.27880646114978047,0.6062676192843843,6.0,0.6875,-0.05108204311619422,0.5197437167663491,5.0,0.5
269,53.068000000000005,64.41633675919076,41.719663240809254,"[0.9415, 0.276, 0.479, 0.2782, 0.6787]",0.3067314104820822,0.38343980841608494,11.0,0.21875,0.35431479037656793,0.3661303872071884,10.0,0.3125,47.641999999999996,58.667283452138534,36.61671654786146,"[0.7795, 0.2732, 0.2737, 0.2785, 0.7772]",-0.3067314104820822,0.6165601915839151,4.0,0.84375,0.042248223840238304,0.4836681188289398,9.0,0.40625,46.92,57.506938745454235,36.33306125454577,"[0.7738, 0.2787, 0.744, 0.275, 0.2745]",-0.35431479037656793,0.6338696127928116,5.0,0.78125,-0.042248223840238304,0.5163318811710602,6.0,0.6875
270,54.096,65.47056692801972,42.72143307198027,"[0.9523, 0.286, 0.481, 0.2915, 0.694]",0.3302035707707842,0.37486358691874033,10.0,0.3125,0.3797413951821181,0.35700993116135615,8.0,0.5,48.358000000000004,58.950060951486265,37.765939048513744,"[0.7728, 0.288, 0.2923, 0.2903, 0.7745]",-0.3302035707707842,0.6251364130812597,5.0,0.78125,0.04400330955497071,0.48299013856038026,5.0,0.78125,47.638,57.737054371573606,37.53894562842639,"[0.7768, 0.2913, 0.7278, 0.292, 0.294]",-0.3797413951821181,0.6429900688386438,7.0,0.59375,-0.04400330955497071,0.5170098614396197,10.0,0.3125
271,53.44800000000001,64.84134486443732,42.0546551355627,"[0.9523, 0.285, 0.4655, 0.2873, 0.6823]",0.3138616960419718,0.38082705600170297,11.0,0.21875,0.3623239223241818,0.36324740913736636,8.0,0.5,47.959999999999994,58.67369702763709,37.2463029723629,"[0.7738, 0.2853, 0.2812, 0.2855, 0.7722]",-0.3138616960419718,0.619172943998297,4.0,0.84375,0.044172583553236965,0.48292475199237583,7.0,0.59375,47.226,57.52682155946796,36.92517844053204,"[0.7718, 0.2863, 0.7362, 0.2878, 0.2792]",-0.3623239223241818,0.6367525908626337,7.0,0.59375,-0.044172583553236965,0.5170752480076243,8.0,0.5
272,54.096,65.52936926719329,42.662630732806704,"[0.9463, 0.2895, 0.463, 0.2905, 0.7155]",0.3730754701853742,0.35939183263956975,12.0,0.15625,0.37807243474589003,0.35760567169552093,11.0,0.21875,47.656,58.03180130881466,37.28019869118534,"[0.7642, 0.2873, 0.2873, 0.2868, 0.7572]",-0.3730754701853742,0.6406081673604302,3.0,0.90625,0.003309678390044643,0.49872015323551044,6.5,0.6875,47.602,57.86390095450155,37.34009904549844,"[0.764, 0.2875, 0.75, 0.2898, 0.2888]",-0.37807243474589003,0.6423943283044791,4.0,0.84375,-0.003309678390044643,0.5012798467644896,8.5,0.5
273,55.123999999999995,66.83658352371499,43.411416476285,"[0.9563, 0.2835, 0.5012, 0.283, 0.7322]",0.4200974724762814,0.34273509331083707,9.0,0.40625,0.44414087546121594,0.33435461219182616,8.0,0.5,47.756,58.191641848971244,37.320358151028756,"[0.7622, 0.2875, 0.2863, 0.2873, 0.7645]",-0.4200974724762814,0.6572649066891629,6.0,0.6875,0.02213083482081554,0.49144281366315845,7.0,0.59375,47.394,57.64805075080087,37.13994924919913,"[0.7645, 0.2853, 0.7448, 0.2893, 0.2858]",-0.44414087546121594,0.6656453878081738,7.0,0.59375,-0.02213083482081554,0.5085571863368415,8.0,0.5
274,57.11999999999999,69.00539742709513,45.23460257290484,"[0.9527, 0.2928, 0.5305, 0.2885, 0.7915]",0.5037455654845643,0.3140082191202558,15.0,0.03125,0.5435144700439912,0.3007941207115366,7.0,0.2326044092260709,48.11,58.81817033857792,37.40182966142208,"[0.7752, 0.2848, 0.284, 0.288, 0.7735]",-0.5037455654845643,0.6859917808797442,0.0,1.0,0.033884995847278235,0.48689952557090554,5.0,0.78125,47.546,57.88851056562187,37.20348943437813,"[0.7765, 0.2858, 0.7402, 0.2885, 0.2863]",-0.5435144700439912,0.6992058792884634,3.0,0.7673955907739292,-0.033884995847278235,0.5131004744290945,10.0,0.3125
275,58.26800000000001,71.06472408079506,45.471275919204956,"[0.952, 0.271, 0.542, 0.2792, 0.8692]",0.5522029377939216,0.29794747264141586,12.0,0.15625,0.611024372495463,0.27907045546265846,8.0,0.5,47.946,58.70558199931577,37.18641800068423,"[0.7732, 0.2873, 0.278, 0.2838, 0.775]",-0.5522029377939216,0.702052527358584,3.0,0.90625,0.054044443693281125,0.479112504952803,11.0,0.21875,47.046,57.34591634917488,36.74608365082512,"[0.7668, 0.2863, 0.7378, 0.2807, 0.2807]",-0.611024372495463,0.7209295445373416,7.0,0.59375,-0.054044443693281125,0.520887495047197,4.0,0.84375
276,59.79800000000001,72.41772215225043,47.17827784774959,"[0.9613, 0.3, 0.5505, 0.2933, 0.8848]",0.6320498408683553,0.2724946231094087,15.0,0.03125,0.6631277259850716,0.26294552053596654,12.0,0.15625,48.26800000000001,58.61042926976057,37.92557073023944,"[0.7688, 0.297, 0.2938, 0.2908, 0.763]",-0.6320498408683553,0.7275053768905912,0.0,1.0,0.02667139056086424,0.48968757484129943,5.0,0.5,47.837999999999994,57.88653119615,37.789468803849985,"[0.7688, 0.296, 0.7378, 0.292, 0.2973]",-0.6631277259850716,0.7370544794640335,3.0,0.90625,-0.02667139056086424,0.5103124251587006,5.0,0.5
277,59.773999999999994,72.72911438776207,46.818885612237914,"[0.9653, 0.2883, 0.5363, 0.2953, 0.9035]",0.625845113958172,0.27442558337353307,12.0,0.15625,0.6633195221202401,0.26288722866667863,9.0,0.40625,48.196,58.48962155900439,37.902378440995605,"[0.7612, 0.2938, 0.292, 0.2963, 0.7665]",-0.625845113958172,0.7255744166264668,3.0,0.90625,0.0345459867965665,0.48664408927582686,5.0,0.78125,47.641999999999996,57.630956862455655,37.65304313754434,"[0.764, 0.2943, 0.7355, 0.2965, 0.2918]",-0.6633195221202401,0.7371127713333214,6.0,0.6875,-0.0345459867965665,0.5133559107241732,10.0,0.3125
278,58.367999999999995,71.17687923278223,45.55912076721776,"[0.944, 0.2797, 0.536, 0.2747, 0.884]",0.5607522616081357,0.29516082171855795,12.0,0.15625,0.6275083092411964,0.27390719164133615,9.0,0.40625,47.808,58.746159772100604,36.869840227899395,"[0.781, 0.2835, 0.2742, 0.2775, 0.7742]",-0.5607522616081357,0.704839178281442,3.0,0.90625,0.06147551928973374,0.476244309142543,11.0,0.21875,46.768,57.22327518528326,36.31272481471674,"[0.7752, 0.2812, 0.7318, 0.2735, 0.2767]",-0.6275083092411964,0.726092808358664,6.0,0.6875,-0.06147551928973374,0.523755690857457,4.0,0.84375
279,59.519999999999996,72.3948328144485,46.64516718555149,"[0.955, 0.2855, 0.5465, 0.289, 0.9]",0.6160352107175593,0.27749493000638686,13.0,0.09375,0.6620165871014742,0.263283380302166,9.0,0.40625,48.084,58.568875430828925,37.59912456917108,"[0.776, 0.2933, 0.2873, 0.2878, 0.7598]",-0.6160352107175593,0.7225050699936131,2.0,0.9375,0.04369222403595658,0.4831103050134921,11.0,0.21875,47.370000000000005,57.55357461798165,37.186425382018356,"[0.773, 0.2925, 0.7312, 0.2875, 0.2843]",-0.6620165871014742,0.736716619697834,6.0,0.6875,-0.04369222403595658,0.5168896949865078,4.0,0.84375
280,58.974000000000004,72.41983105650223,45.528168943497775,"[0.9593, 0.267, 0.539, 0.2687, 0.9147]",0.61100355081663,0.2790770131384611,14.0,0.0625,0.6581347402772368,0.26446579887013916,9.0,0.40625,47.058,58.170276598429325,35.945723401570675,"[0.775, 0.2662, 0.2677, 0.2692, 0.7748]",-0.61100355081663,0.7209229868615389,1.0,0.96875,0.041671159013638485,0.48389104836644825,7.0,0.59375,46.34,57.01799381906545,35.662006180934554,"[0.7758, 0.2702, 0.735, 0.268, 0.268]",-0.6581347402772368,0.7355342011298609,6.0,0.6875,-0.041671159013638485,0.5161089516335516,8.0,0.5
281,59.238,72.5107071541566,45.96529284584339,"[0.9593, 0.2727, 0.5547, 0.2697, 0.9055]",0.6336424322078326,0.27200030039228185,14.0,0.0625,0.671738592307284,0.26033625820806033,10.0,0.3125,47.06,57.98394068090815,36.136059319091856,"[0.7735, 0.2705, 0.2715, 0.2715, 0.766]",-0.6336424322078326,0.7279996996077182,1.0,0.96875,0.03218705570947181,0.48755571434033956,6.0,0.6875,46.514,57.043552165215765,35.98444783478424,"[0.7748, 0.2702, 0.7312, 0.276, 0.2735]",-0.671738592307284,0.7396637417919396,5.0,0.78125,-0.03218705570947181,0.5124442856596604,9.0,0.40625
282,59.32000000000001,72.50528422143414,46.13471577856588,"[0.975, 0.2805, 0.5375, 0.28, 0.893]",0.6206826343832005,0.2760383314591799,15.0,0.03125,0.6621565648419161,0.26324080320130017,12.0,0.15625,47.524,58.25231304539535,36.795686954604655,"[0.7625, 0.2777, 0.2815, 0.279, 0.7755]",-0.6206826343832005,0.7239616685408201,0.0,1.0,0.036612735699817885,0.4858454484986537,6.0,0.6875,46.91400000000001,57.25667609470587,36.57132390529415,"[0.7652, 0.2795, 0.7392, 0.2785, 0.2833]",-0.6621565648419161,0.7367591967986997,3.0,0.90625,-0.036612735699817885,0.5141545515013464,9.0,0.40625
283,59.94399999999999,73.10709495521473,46.78090504478524,"[0.9665, 0.2845, 0.5405, 0.29, 0.9157]",0.669997264092476,0.2608626252471691,14.0,0.0625,0.6934419132238343,0.25383099718632873,10.0,0.3125,47.41199999999999,57.737754364694126,37.08624563530586,"[0.7578, 0.2848, 0.285, 0.287, 0.756]",-0.669997264092476,0.7391373747528309,1.0,0.96875,0.0168250972880296,0.49349409667114563,5.0,0.5,47.142,57.11172713769038,37.172272862309626,"[0.7558, 0.2895, 0.7328, 0.287, 0.292]",-0.6934419132238343,0.7461690028136712,5.0,0.78125,-0.0168250972880296,0.5065059033288544,5.0,0.5
284,59.404,72.5174451918632,46.290554808136804,"[0.9525, 0.2787, 0.5563, 0.2747, 0.908]",0.6547058104569291,0.26551294349820925,14.0,0.0625,0.6870701044467593,0.255730223222175,11.0,0.21875,46.998000000000005,57.735238527666226,36.26076147233378,"[0.759, 0.2712, 0.2755, 0.2752, 0.769]",-0.6547058104569291,0.7344870565017907,1.0,0.96875,0.027499279847671695,0.48936756295176986,6.5,0.6875,46.538000000000004,56.95744121342407,36.11855878657594,"[0.7642, 0.2692, 0.7368, 0.2772, 0.2795]",-0.6870701044467593,0.744269776777825,4.0,0.84375,-0.027499279847671695,0.5106324370482301,8.5,0.5
285,59.39,72.06176672765089,46.71823327234912,"[0.9517, 0.2885, 0.5503, 0.291, 0.888]",0.6099619331572418,0.2794051794355442,15.0,0.03125,0.6523494312670943,0.2662340042612156,6.0,0.35750032734404463,48.162000000000006,58.67395715364176,37.650042846358254,"[0.769, 0.2883, 0.2903, 0.2905, 0.77]",-0.6099619331572418,0.7205948205644557,0.0,1.0,0.03689241882571576,0.48573737744451784,5.0,0.78125,47.55999999999999,57.68487194980755,37.435128050192425,"[0.7712, 0.2925, 0.7338, 0.291, 0.2895]",-0.6523494312670943,0.7337659957387843,4.0,0.6424996726559553,-0.03689241882571576,0.5142626225554822,10.0,0.3125
286,59.17,72.14214523507967,46.197854764920336,"[0.9553, 0.2865, 0.544, 0.2757, 0.897]",0.623978201360952,0.2750081603046013,14.0,0.0625,0.6715702221607367,0.26038712437102984,11.0,0.21875,47.397999999999996,58.18991971801125,36.606080281988746,"[0.766, 0.2807, 0.2727, 0.2775, 0.773]",-0.623978201360952,0.7249918396953987,1.0,0.96875,0.04459042990743117,0.48276335012254085,11.0,0.21875,46.648,57.12930388835282,36.166696111647184,"[0.7652, 0.2805, 0.7415, 0.2745, 0.2707]",-0.6715702221607367,0.7396128756289702,4.0,0.84375,-0.04459042990743117,0.5172366498774591,4.0,0.84375
287,59.19,72.37163540688331,46.00836459311668,"[0.9597, 0.2843, 0.53, 0.276, 0.9095]",0.6160187081457079,0.27750011025601107,14.0,0.0625,0.667754693126886,0.2615414716814205,10.0,0.3125,47.472,58.22924068709072,36.71475931290928,"[0.7698, 0.2742, 0.2828, 0.278, 0.7688]",-0.6160187081457079,0.7224998897439889,1.0,0.96875,0.05086221030430302,0.48034116823971085,10.0,0.3125,46.617999999999995,57.0973825772323,36.13861742276769,"[0.767, 0.2662, 0.7388, 0.2787, 0.2802]",-0.667754693126886,0.7384585283185794,5.0,0.78125,-0.05086221030430302,0.5196588317602892,5.0,0.78125
288,59.74999999999999,73.04481101783699,46.455188982162994,"[0.9675, 0.2855, 0.5335, 0.2815, 0.9195]",0.6329418792476771,0.27221767851619827,12.0,0.15625,0.6930961700163246,0.2539338241472493,12.0,0.15625,47.738,58.29171873796152,37.18428126203848,"[0.7678, 0.2868, 0.2838, 0.2835, 0.765]",-0.6329418792476771,0.7277823214838017,3.0,0.90625,0.06099362296225432,0.4764302654394006,11.0,0.21875,46.73400000000001,56.99965715383093,36.46834284616909,"[0.7568, 0.2807, 0.74, 0.2805, 0.2787]",-0.6930961700163246,0.7460661758527507,3.0,0.90625,-0.06099362296225432,0.5235697345605994,4.0,0.84375
289,59.842000000000006,73.22045264595275,46.46354735404726,"[0.9667, 0.2802, 0.541, 0.2802, 0.924]",0.6454224437635702,0.2683605425500899,14.0,0.0625,0.6816821220877356,0.2573431126486638,10.0,0.3125,47.504000000000005,58.15102422275821,36.8569757772418,"[0.7632, 0.2812, 0.2833, 0.2775, 0.77]",-0.6454224437635702,0.7316394574499101,1.0,0.96875,0.03245748299699367,0.4874512018052577,6.0,0.6875,46.966,57.28294939407963,36.64905060592037,"[0.7715, 0.2863, 0.732, 0.275, 0.2835]",-0.6816821220877356,0.7426568873513362,5.0,0.78125,-0.03245748299699367,0.5125487981947423,9.0,0.40625
290,59.592,73.04206599240315,46.14193400759684,"[0.9615, 0.2782, 0.5447, 0.2697, 0.9255]",0.6802114650269865,0.2577844502006184,14.0,0.0625,0.7101756006992029,0.24888561856550456,12.0,0.15625,46.518,57.22489587135319,35.81110412864681,"[0.758, 0.2697, 0.2692, 0.2702, 0.7588]",-0.6802114650269865,0.7422155497993816,1.0,0.96875,0.025180770784420752,0.490263778100237,6.0,0.6875,46.098,56.486653964782924,35.709346035217074,"[0.764, 0.2745, 0.7262, 0.269, 0.2712]",-0.7101756006992029,0.7511143814344954,3.0,0.90625,-0.025180770784420752,0.509736221899763,9.0,0.40625
291,59.63999999999999,72.96442839299307,46.315571607006916,"[0.968, 0.2828, 0.5435, 0.274, 0.9137]",0.642952687961225,0.2691212078947972,12.0,0.15625,0.6879149043360573,0.2554779064651512,10.0,0.3125,47.416000000000004,57.98166158837203,36.85033841162798,"[0.761, 0.283, 0.2823, 0.2785, 0.766]",-0.642952687961225,0.7308787921052027,3.0,0.90625,0.043006962747281885,0.48337501495232243,8.0,0.5,46.708,56.9635652793983,36.452434720601694,"[0.7652, 0.2815, 0.73, 0.2767, 0.282]",-0.6879149043360573,0.7445220935348487,5.0,0.78125,-0.043006962747281885,0.5166249850476775,7.0,0.59375
